numbers,holes,horizontal_cuts,vertical_cuts,pixel_count,mass_x,mass_y,longest_contour,contours_count,straightness
3,1,2,3,137,4327.569343065694,3200.080291970803,84,1,2.2023809523809526
1,1,1,2,51,3838.627450980392,3268.9607843137255,32,5,2.8333333333333335
5,1,3,3,95,3961.821052631579,3430.4842105263156,55,2,1.1818181818181819
1,1,1,1,48,3869.4375,3077.6041666666665,43,1,2.6976744186046511
0,2,2,3,127,4301.818897637795,3782.496062992126,99,1,1.9696969696969697
2,2,2,3,163,3777.6134969325153,3900.3435582822085,81,2,1.962962962962963
2,2,2,3,111,4396.8378378378375,3526.387387387387,69,2,2.347826086956522
2,1,2,2,94,4554.478723404255,3134.446808510638,58,2,1.9655172413793103
9,2,3,3,84,3690.345238095238,2969.095238095238,36,4,2.0
5,1,2,3,141,4103.836879432624,3997.5886524822695,100,1,2.0099999999999998
9,2,2,3,55,4216.945454545455,2717.3818181818183,25,2,1.24
6,2,2,3,91,4095.087912087912,2950.879120879121,46,3,2.4782608695652173
6,2,3,3,107,4270.757009345794,3740.0934579439254,81,8,2.8333333333333335
9,2,2,3,88,3697.1022727272725,3080.2954545454545,72,1,1.7916666666666667
4,1,2,2,126,3692.8015873015875,3827.563492063492,91,1,2.2857142857142856
1,1,1,2,67,3852.5522388059703,2540.0149253731342,44,1,0.72727272727272729
7,1,2,2,85,3875.5529411764705,3177.5176470588235,61,1,2.2459016393442623
2,2,3,3,95,4357.557894736842,3402.642105263158,69,5,2.1739130434782608
2,1,2,3,148,4512.054054054054,3877.5067567567567,83,1,1.9759036144578312
0,2,2,3,142,3693.7042253521126,4224.697183098591,53,2,1.5283018867924529
7,1,2,2,82,4003.231707317073,3241.0853658536585,30,3,2.2333333333333334
0,2,2,2,150,3987.7733333333335,3770.8533333333335,48,2,1.6666666666666667
6,2,2,2,166,3661.644578313253,3819.753012048193,64,2,1.484375
8,3,2,3,124,4105.596774193548,3357.8387096774195,70,2,1.8285714285714285
0,2,2,2,134,4173.462686567164,3991.1641791044776,89,1,1.7078651685393258
5,1,1,2,105,4482.552380952381,3211.209523809524,57,1,1.6842105263157894
7,1,2,2,83,4329.650602409639,3050.0361445783133,60,1,2.4333333333333331
4,1,3,2,107,3360.92523364486,3505.6728971962616,31,5,1.9090909090909092
7,1,1,2,86,4281.7441860465115,3726.406976744186,71,1,1.9859154929577465
9,2,2,3,82,3776.012195121951,3282.3658536585367,68,1,1.7941176470588236
3,1,2,3,118,4523.220338983051,3433.330508474576,78,1,2.2564102564102564
2,2,3,3,163,3559.1901840490796,4067.871165644172,82,2,1.7682926829268293
5,1,1,3,141,4072.4609929078015,3588.3829787234044,74,1,2.0675675675675675
7,1,2,2,115,3886.686956521739,4165.95652173913,75,1,2.0533333333333332
1,1,1,2,60,3703.5,2887.95,44,1,1.4318181818181819
9,1,1,3,86,3920.267441860465,3212.8953488372094,54,1,2.2407407407407409
9,2,2,2,92,4084.8695652173915,3172.391304347826,56,3,1.6071428571428572
9,1,2,3,92,3709.0978260869565,3474.4239130434785,58,2,1.8275862068965518
9,2,2,3,116,3828.1724137931033,3490.75,76,1,1.7236842105263157
4,1,3,3,108,3396.7685185185187,3738.824074074074,77,1,2.9090909090909092
5,1,3,3,79,4103.0,4057.5443037974683,57,4,2.2280701754385963
5,1,2,3,138,4050.978260869565,4237.891304347826,90,5,0.66666666666666663
7,1,2,2,117,3938.897435897436,3916.8888888888887,70,1,1.3857142857142857
6,2,3,3,138,3628.5652173913045,3294.7608695652175,68,2,1.8823529411764706
2,1,2,3,116,3500.301724137931,3772.655172413793,76,1,1.2763157894736843
6,2,3,3,156,3907.224358974359,3347.2115384615386,69,2,1.6376811594202898
3,1,2,3,148,4637.135135135135,3498.1013513513512,78,1,1.9615384615384615
1,1,1,2,59,3782.101694915254,2541.2033898305085,41,1,1.1707317073170731
8,3,2,4,97,4435.577319587629,3188.773195876289,48,3,2.0208333333333335
5,1,1,3,126,4417.436507936508,3777.2301587301586,54,5,0.066666666666666666
3,1,2,3,149,4018.55033557047,3390.8053691275168,83,1,1.7228915662650603
3,1,2,3,162,4460.549382716049,3349.685185185185,89,1,1.7865168539325842
4,1,2,2,120,3299.366666666667,3974.9166666666665,77,1,1.8701298701298701
7,1,2,2,89,4309.797752808989,2970.775280898876,64,1,2.15625
3,1,2,3,98,4033.9285714285716,2833.234693877551,66,1,2.0757575757575757
2,1,2,3,157,4691.4394904458595,3264.1783439490446,82,1,1.475609756097561
9,2,2,3,83,3892.614457831325,3149.421686746988,65,2,2.6769230769230767
7,1,2,3,95,4305.1894736842105,3082.8105263157895,63,1,1.6349206349206349
5,1,1,3,62,3528.2903225806454,3687.1290322580644,23,5,2.625
5,1,2,3,86,3961.7441860465115,3480.7558139534885,32,6,1.8095238095238095
6,2,3,3,124,3988.0080645161293,3822.0725806451615,64,2,2.0
9,2,2,3,96,3859.4583333333335,2879.53125,66,1,1.4545454545454546
8,2,2,4,82,4057.317073170732,2890.8048780487807,55,5,1.9272727272727272
0,2,2,2,124,4281.064516129032,3064.4193548387098,37,3,1.5
8,3,2,3,146,4660.034246575343,3721.013698630137,62,3,1.435483870967742
3,1,2,3,117,4870.2991452991455,3318.6068376068374,73,1,1.6301369863013699
4,1,2,3,149,4091.4563758389263,3214.7046979865772,79,1,2.3291139240506329
9,2,2,3,79,4052.9493670886077,2935.6708860759495,63,1,2.7777777777777777
2,1,3,3,183,4316.267759562841,3656.7377049180327,82,2,2.1097560975609757
0,2,2,2,155,4219.141935483871,3944.5870967741935,52,2,1.8653846153846154
8,3,2,3,128,4337.375,3239.1875,49,6,2.8333333333333335
6,1,3,3,137,3942.2700729927005,3253.3649635036495,48,4,2.2692307692307692
9,2,2,3,116,3533.3706896551726,3602.0862068965516,73,3,1.6849315068493151
1,1,1,1,73,4164.684931506849,3228.4383561643835,44,1,2.0227272727272729
4,1,2,2,134,3761.410447761194,3468.044776119403,83,1,1.927710843373494
2,1,2,3,62,4316.612903225807,3154.451612903226,48,3,2.0
8,2,3,3,134,4052.0522388059703,3218.4776119402986,71,2,2.704225352112676
5,1,2,3,121,4503.429752066116,3473.1074380165287,82,1,2.3536585365853657
6,2,3,2,95,4106.41052631579,3109.5894736842106,66,2,1.9545454545454546
7,1,2,2,74,4015.0405405405404,2852.189189189189,44,2,2.3636363636363638
1,1,1,1,62,4315.596774193548,3073.483870967742,42,1,2.6428571428571428
8,3,2,3,187,4088.8288770053477,3452.4438502673797,58,4,1.7758620689655173
2,2,3,3,116,3697.5086206896553,3349.103448275862,70,2,2.5285714285714285
5,1,2,3,93,3644.451612903226,3466.2043010752686,84,2,1.7261904761904763
7,1,2,2,102,4332.019607843137,3074.0392156862745,61,1,2.1147540983606556
2,2,3,2,132,3772.1136363636365,3525.0454545454545,65,2,1.7384615384615385
8,2,3,4,132,3809.530303030303,3653.9469696969695,76,3,1.5394736842105263
4,1,2,3,85,3739.6941176470586,3650.764705882353,65,1,2.7076923076923078
5,1,2,3,121,4121.644628099173,3245.0661157024792,89,2,1.8764044943820224
8,3,2,3,110,4324.972727272727,2904.427272727273,56,3,1.6607142857142858
7,1,2,3,113,3932.6548672566373,3398.16814159292,53,3,1.9811320754716981
5,1,2,2,60,3569.9166666666665,3513.0666666666666,26,5,2.8571428571428572
4,1,2,3,71,3552.43661971831,3777.2535211267605,61,1,2.1147540983606556
6,2,2,3,106,3709.735849056604,3306.8867924528304,59,3,2.1864406779661016
7,1,2,3,143,3945.328671328671,3419.027972027972,74,1,1.8378378378378379
0,2,2,2,120,3829.5916666666667,4246.683333333333,48,2,1.5
0,2,3,3,127,4244.236220472441,4412.236220472441,101,2,1.7524752475247525
4,1,2,2,122,3741.8688524590166,3439.1065573770493,76,1,2.2105263157894739
1,1,1,1,59,4006.915254237288,2766.5254237288136,43,1,2.5813953488372094
1,1,1,1,84,3976.7261904761904,3074.0,44,1,0.75
8,3,2,3,206,4298.849514563107,3567.6844660194174,59,3,2.0508474576271185
3,1,1,3,103,4634.485436893204,2840.766990291262,38,2,2.0526315789473686
0,2,2,2,120,4014.9666666666667,3447.5,47,2,1.5319148936170213
2,1,2,3,120,4385.016666666666,3445.641666666667,35,5,2.0357142857142856
2,1,2,3,89,5272.438202247191,3079.4044943820227,41,4,1.8048780487804879
2,1,2,2,113,4017.2035398230087,3358.619469026549,78,2,2.4102564102564101
8,3,3,3,166,3788.0060240963853,3849.4638554216867,54,3,1.7777777777777777
4,2,2,3,161,3723.5403726708073,3200.2608695652175,58,2,1.9310344827586208
3,1,2,3,64,4063.078125,2738.96875,53,3,2.2641509433962264
1,1,1,1,60,3894.9333333333334,2913.75,42,1,2.6428571428571428
6,2,2,3,106,3837.2264150943397,3034.754716981132,56,3,2.5535714285714284
3,1,2,3,163,3946.846625766871,4181.865030674847,109,1,2.0091743119266057
9,1,3,3,58,4390.9655172413795,3322.4137931034484,22,4,2.0
1,1,1,1,44,4250.204545454545,3337.1136363636365,39,1,1.8717948717948718
4,1,3,4,155,3895.6709677419353,3578.7096774193546,75,2,2.3466666666666667
7,1,2,2,88,4570.147727272727,3097.556818181818,66,1,2.2424242424242422
9,2,2,3,134,4225.992537313433,3452.0,80,2,1.8
8,2,2,3,106,3485.2830188679245,3378.245283018868,63,2,1.9365079365079365
8,3,2,2,80,4168.1625,3183.55,50,5,2.2400000000000002
0,2,2,2,243,4559.847736625515,3974.7119341563784,61,2,1.3278688524590163
1,1,1,1,34,4273.088235294118,3122.0882352941176,26,1,1.5384615384615385
1,1,1,1,55,3610.1272727272726,2772.672727272727,42,1,2.0952380952380953
6,3,2,3,131,4037.8778625954196,3396.5725190839694,61,2,2.622950819672131
6,2,2,3,184,3480.8695652173915,3541.554347826087,61,2,1.9508196721311475
9,2,2,3,116,3859.594827586207,3649.2672413793102,67,5,1.8059701492537314
2,1,2,3,158,3635.6962025316457,4143.892405063291,77,1,2.1948051948051948
3,1,2,3,75,4554.706666666667,4081.5333333333333,48,7,1.8958333333333333
5,1,2,3,97,4422.81443298969,3636.0,60,5,0.125
6,1,2,2,142,3503.4154929577467,3593.9154929577467,71,1,1.8028169014084507
6,2,2,3,131,3749.7862595419847,4191.167938931298,72,2,2.1388888888888888
6,1,2,2,100,3841.42,2805.47,62,1,2.064516129032258
9,2,2,3,180,3846.7833333333333,3295.1666666666665,59,2,2.0677966101694913
8,2,3,4,124,3885.6451612903224,3664.1532258064517,91,4,1.8131868131868132
7,1,2,2,135,4027.5037037037036,3760.5555555555557,66,1,1.3181818181818181
2,1,2,2,204,3755.4607843137255,3902.5098039215686,88,1,1.5454545454545454
8,3,2,3,123,4214.382113821138,2931.4471544715448,53,3,1.4339622641509433
5,1,1,3,69,4199.768115942029,2773.072463768116,51,1,2.3725490196078431
1,1,2,1,68,3974.926470588235,3440.1911764705883,43,2,1.6744186046511629
2,1,3,2,150,3814.92,4021.866666666667,77,2,2.6493506493506493
9,2,2,3,83,4180.795180722892,2712.975903614458,56,2,1.9285714285714286
0,2,2,2,107,4041.9065420560746,3444.196261682243,48,3,1.6875
5,1,2,3,85,4466.058823529412,3521.0588235294117,45,4,2.1333333333333333
7,1,2,2,87,3671.6666666666665,2875.057471264368,59,1,2.0508474576271185
2,1,3,3,112,4373.508928571428,3552.3125,60,3,2.0
2,1,2,3,104,4434.634615384615,3756.096153846154,42,5,1.7619047619047619
3,1,2,3,151,4253.238410596026,3696.4503311258277,94,1,1.8617021276595744
1,1,1,1,55,3884.5636363636363,2493.4545454545455,42,1,0.76190476190476186
4,1,3,2,103,3857.145631067961,3622.2912621359224,75,1,1.4933333333333334
2,1,2,3,86,4594.441860465116,3243.2441860465115,62,1,1.7903225806451613
1,1,1,2,88,4111.875,3116.181818181818,44,1,1.7954545454545454
0,2,3,3,118,4233.661016949152,3496.584745762712,97,1,1.7010309278350515
2,1,2,2,150,4125.46,3642.693333333333,77,1,2.5064935064935066
4,1,3,3,172,3972.25,3249.1220930232557,80,1,2.1875
2,1,2,3,93,4296.89247311828,2953.2473118279568,34,2,0.73529411764705888
6,1,2,2,121,4073.7355371900826,3050.3388429752067,61,1,2.4754098360655736
0,2,2,2,91,3840.934065934066,3242.868131868132,44,2,1.4318181818181819
6,2,3,3,103,3841.097087378641,3045.854368932039,65,2,2.2307692307692308
6,2,2,3,192,4038.890625,3486.6927083333335,59,2,1.8983050847457628
2,1,2,2,183,4285.191256830601,3887.8251366120217,79,1,1.620253164556962
5,1,1,3,80,3881.375,3539.225,62,2,1.3870967741935485
4,1,2,3,79,3642.746835443038,3400.1645569620255,70,1,2.1857142857142855
3,1,2,3,122,4100.131147540984,2779.909836065574,73,1,1.9863013698630136
7,1,2,2,85,4752.164705882353,3744.105882352941,59,2,2.152542372881356
8,3,2,3,123,3954.609756097561,3329.9024390243903,70,2,2.2857142857142856
1,1,1,1,45,3951.9777777777776,2851.8888888888887,41,1,1.7560975609756098
7,1,2,2,63,4395.873015873016,3414.222222222222,44,3,1.6590909090909092
3,1,1,3,75,4341.8,2888.653333333333,43,2,2.0465116279069768
7,1,2,2,110,3924.890909090909,3310.190909090909,66,1,2.1212121212121211
6,2,2,3,83,3878.5542168674697,3027.3614457831327,49,2,2.4489795918367347
7,1,2,2,64,3929.359375,3358.78125,35,3,0.91428571428571426
9,2,3,3,130,4079.4307692307693,3875.376923076923,77,5,2.3766233766233764
4,1,2,3,111,3521.5855855855857,3392.135135135135,71,1,2.647887323943662
4,1,2,2,90,3158.4333333333334,3193.0777777777776,66,1,2.0606060606060606
1,1,1,1,52,4007.596153846154,2720.7884615384614,41,1,1.9512195121951219
4,1,2,3,100,3750.3,3242.49,61,4,2.8524590163934427
9,2,3,2,92,3868.7608695652175,3090.554347826087,78,1,2.2307692307692308
5,1,2,3,144,4468.5,3903.8055555555557,84,1,2.1071428571428572
8,3,2,3,153,4082.4313725490197,3598.7581699346406,51,3,1.4313725490196079
4,1,2,2,73,3575.3150684931506,3293.698630136986,61,3,2.8333333333333335
7,1,2,2,116,3682.0344827586205,4128.577586206897,71,1,1.3661971830985915
6,1,2,2,149,3495.9463087248323,3165.3221476510066,64,1,2.125
0,2,3,2,266,3879.1315789473683,4143.172932330827,61,2,2.1147540983606556
2,1,2,3,157,3928.12101910828,3662.4076433121018,65,3,1.3384615384615384
5,1,2,3,136,4483.308823529412,3536.904411764706,98,1,2.1326530612244898
9,2,2,2,113,3752.8053097345132,3417.026548672566,53,2,1.5094339622641511
9,1,2,3,96,3835.7395833333335,2927.0625,70,1,2.1285714285714286
9,2,2,4,64,3879.328125,2707.265625,26,3,2.3846153846153846
0,2,2,2,104,4479.384615384615,3658.221153846154,52,4,1.4038461538461537
0,2,3,3,157,3951.5987261146497,4291.0636942675155,59,2,1.5084745762711864
2,1,2,3,93,4721.935483870968,3144.5913978494623,66,1,2.4393939393939394
9,2,3,3,72,3678.847222222222,3241.402777777778,29,4,2.2068965517241379
6,2,3,3,157,3478.9299363057326,3226.0254777070063,69,2,2.2173913043478262
3,1,2,3,145,3944.2827586206895,3835.6413793103447,98,1,2.0510204081632653
5,1,2,3,112,3892.9821428571427,3521.125,91,2,2.4175824175824174
6,2,3,3,119,3457.3949579831933,2878.6974789915967,59,2,1.8305084745762712
1,1,1,1,43,3556.4418604651164,2591.813953488372,22,2,1.6363636363636365
1,1,1,1,64,3699.859375,3169.375,42,1,2.0714285714285716
7,1,2,2,126,3772.4523809523807,3590.5555555555557,64,1,1.265625
5,1,2,3,96,4272.489583333333,3392.4583333333335,71,1,2.1690140845070425
3,1,3,4,76,4360.328947368421,3283.1052631578946,71,1,2.112676056338028
8,3,2,3,121,4407.611570247934,3144.471074380165,57,4,2.1228070175438596
3,1,2,3,103,4818.941747572816,3240.242718446602,78,2,1.9230769230769231
6,2,2,3,107,3811.4859813084113,3699.2616822429904,56,2,1.2857142857142858
2,1,2,2,206,4175.116504854369,3686.26213592233,76,1,1.6973684210526316
1,1,1,1,67,3763.208955223881,2924.776119402985,43,1,2.3953488372093021
9,2,2,3,68,3962.264705882353,2941.3382352941176,54,2,1.4074074074074074
5,1,2,3,124,4231.0887096774195,3798.7903225806454,76,3,1.8026315789473684
9,2,2,2,101,3807.2475247524753,3334.207920792079,51,2,1.5686274509803921
5,1,1,3,67,4459.955223880597,2653.283582089552,47,1,2.0638297872340425
0,2,2,2,110,4392.927272727273,3647.581818181818,48,3,1.5208333333333333
6,2,2,3,76,3681.7236842105262,2964.1710526315787,45,3,2.625
8,2,2,3,130,4017.746153846154,3027.1,67,2,1.8507462686567164
2,1,3,3,172,4660.604651162791,3354.7383720930234,44,4,1.7749999999999999
0,2,2,2,280,3923.5,4154.821428571428,62,2,1.9516129032258065
2,1,2,2,180,3710.7722222222224,3808.4055555555556,79,1,1.7341772151898733
2,1,1,3,66,4652.469696969697,2626.742424242424,51,1,1.6862745098039216
3,1,1,3,90,3897.7444444444445,3195.1666666666665,60,1,2.5333333333333332
8,2,2,3,126,3964.0158730158732,3092.246031746032,52,5,1.5384615384615385
1,1,1,2,54,4503.111111111111,3466.5,45,2,2.3555555555555556
4,1,2,2,71,3821.676056338028,3542.0845070422533,64,1,1.5
3,2,2,3,148,4884.22972972973,3780.0135135135133,78,3,1.9487179487179487
4,1,2,3,96,3489.53125,3976.65625,75,1,2.3066666666666666
1,1,1,3,69,4139.971014492754,2936.942028985507,45,1,2.1333333333333333
4,1,2,2,102,3568.970588235294,3245.4803921568628,66,1,1.696969696969697
9,2,3,3,124,3604.516129032258,3701.701612903226,91,1,1.7692307692307692
3,1,2,3,140,3998.7785714285715,3372.4142857142856,82,1,2.1585365853658538
2,1,2,3,119,4275.697478991597,3529.1932773109243,53,4,2.1320754716981134
8,3,3,3,158,4376.613924050633,4075.3860759493673,121,1,2.0165289256198347
9,1,2,3,100,4271.27,3211.45,64,2,1.6666666666666667
6,2,3,3,121,3730.181818181818,3457.1404958677685,74,3,2.4729729729729728
1,1,1,2,65,4178.7692307692305,2896.0307692307692,42,1,0.76190476190476186
0,2,3,2,202,3937.0940594059407,4275.054455445545,54,2,1.6481481481481481
4,1,2,3,139,3852.4028776978416,3718.3021582733813,75,1,2.0266666666666668
9,2,2,3,127,3879.5905511811025,3160.267716535433,33,5,1.6000000000000001
5,1,3,3,87,4189.620689655172,4156.114942528736,55,8,1.9272727272727272
9,2,2,2,99,3551.757575757576,3024.2626262626263,47,2,1.1914893617021276
6,2,3,3,103,3486.135922330097,3361.2038834951454,62,4,2.2096774193548385
4,1,2,2,83,3763.385542168675,3457.024096385542,61,1,1.721311475409836
4,1,2,2,65,3358.246153846154,3000.507692307692,33,3,2.0606060606060606
2,2,2,3,124,3764.5887096774195,3324.9919354838707,80,2,2.2625000000000002
5,1,2,3,101,3759.6930693069307,3438.3762376237623,79,1,2.3417721518987342
2,2,2,3,160,4017.31875,3405.55625,81,2,1.8888888888888888
0,2,2,2,163,3900.9754601226996,4207.981595092025,56,2,2.3035714285714284
7,1,2,2,69,4449.884057971014,2897.144927536232,56,1,2.2142857142857144
6,2,3,3,88,3500.181818181818,3442.6022727272725,30,9,2.8333333333333335
5,1,2,3,77,4104.805194805195,3469.6363636363635,61,2,2.625
6,2,2,3,109,3554.697247706422,3324.1743119266057,59,2,2.0508474576271185
6,1,2,2,116,3606.9655172413795,3603.0086206896553,70,1,2.2285714285714286
3,1,2,3,113,3961.8761061946902,3453.9380530973453,78,1,2.1794871794871793
8,2,2,3,141,3826.31914893617,3126.0070921985816,72,2,2.0138888888888888
5,1,1,3,72,3771.1388888888887,3071.75,25,3,1.375
6,2,3,3,96,3634.78125,3233.5208333333335,51,4,2.625
3,1,2,3,169,4121.19526627219,3186.5384615384614,69,1,1.9855072463768115
7,1,2,2,124,4604.3387096774195,3476.3629032258063,80,1,1.2124999999999999
5,1,2,3,104,3742.971153846154,3640.355769230769,46,4,0.20000000000000001
2,2,2,3,89,3225.752808988764,3173.258426966292,66,2,1.8888888888888888
3,1,2,3,139,4313.8705035971225,3081.7841726618703,86,1,1.7790697674418605
9,2,2,3,63,4184.0952380952385,3169.15873015873,30,4,2.6666666666666665
2,1,2,3,138,4540.985507246377,3955.355072463768,86,1,1.1627906976744187
2,2,2,3,136,3904.2867647058824,4195.360294117647,69,2,2.1014492753623188
9,2,2,3,124,3791.4435483870966,3069.4193548387098,88,1,2.0454545454545454
7,1,2,2,89,4076.9775280898875,3219.5955056179773,48,3,2.4583333333333335
7,1,1,2,72,4127.111111111111,2884.0138888888887,57,1,1.9298245614035088
8,2,2,3,83,4455.626506024097,3504.602409638554,26,6,2.625
3,1,1,3,104,4427.846153846154,3154.5096153846152,64,1,1.484375
8,2,2,3,116,4445.353448275862,2755.5344827586205,59,2,2.2372881355932202
7,1,2,2,88,4568.125,3078.5795454545455,62,1,1.9838709677419355
3,1,3,4,120,4327.108333333334,3445.0333333333333,81,1,2.1728395061728394
1,1,1,2,63,4321.587301587301,2915.9206349206347,43,1,1.1395348837209303
4,1,2,3,81,3693.864197530864,3449.8888888888887,62,1,2.6451612903225805
8,2,2,3,116,4079.3706896551726,3605.939655172414,33,5,2.9696969696969697
9,2,2,3,106,4100.61320754717,3421.056603773585,77,1,1.7662337662337662
6,2,2,3,183,4041.6721311475408,3308.7049180327867,59,3,2.0338983050847457
6,2,3,3,182,3548.087912087912,3741.3956043956046,69,2,1.7391304347826086
2,1,2,3,144,4636.256944444444,3675.090277777778,78,3,1.2692307692307692
1,1,1,2,76,3655.3026315789475,2775.5263157894738,42,1,1.8809523809523809
7,1,2,3,73,4131.58904109589,3387.4520547945203,63,1,2.3809523809523809
1,1,1,1,54,3714.1481481481483,2946.9814814814813,42,1,1.5476190476190477
8,2,3,3,151,3941.456953642384,3577.9602649006624,73,2,1.9863013698630136
8,2,2,3,127,3879.3070866141734,3741.3307086614172,32,6,1.84375
5,1,2,3,72,4218.069444444444,4154.805555555556,42,4,1.4666666666666666
0,1,2,3,103,4005.4271844660193,4311.834951456311,80,2,1.5125
6,2,3,2,132,3401.712121212121,3903.8257575757575,76,2,1.5921052631578947
0,2,2,2,155,4368.522580645162,3322.0967741935483,52,2,1.0769230769230769
0,1,3,2,154,3516.318181818182,4117.694805194805,86,1,2.0348837209302326
6,1,3,4,78,3900.102564102564,2961.141025641026,44,5,2.3863636363636362
7,1,2,3,98,4156.3877551020405,3444.1326530612246,53,3,2.7647058823529411
9,1,2,3,125,4130.712,3242.008,74,2,2.1756756756756759
6,2,2,3,112,3384.7053571428573,2953.2321428571427,53,2,1.9433962264150944
1,1,1,2,97,3989.443298969072,2618.0515463917527,47,1,1.5319148936170213
4,1,2,3,86,3425.9651162790697,3387.046511627907,72,1,2.4722222222222223
9,2,2,3,139,3706.776978417266,2928.748201438849,50,2,1.78
9,2,2,2,119,3993.7563025210084,3350.7563025210084,51,2,1.7450980392156863
2,1,2,3,79,4035.8607594936707,3637.5949367088606,69,1,1.9420289855072463
9,2,2,3,87,4250.471264367816,3010.425287356322,62,1,2.0806451612903225
1,1,1,2,59,3775.0,2502.593220338983,41,1,1.3658536585365855
9,1,3,3,85,4270.458823529411,2984.7294117647057,51,3,2.4210526315789473
7,1,2,2,101,4302.188118811881,3838.5544554455446,68,1,1.3088235294117647
2,2,3,3,118,4016.4491525423728,3339.8050847457625,56,5,1.8571428571428572
5,1,3,3,149,4440.268456375839,3478.0805369127515,70,2,1.5142857142857142
6,2,3,2,113,3413.6283185840707,3142.4424778761063,67,2,2.044776119402985
1,1,1,2,59,3859.3050847457625,2623.5593220338983,43,1,1.6744186046511629
6,1,2,3,97,3861.979381443299,3501.7319587628867,40,5,2.5714285714285716
0,2,2,2,171,3262.1461988304095,3742.6140350877195,52,2,0.94230769230769229
5,1,2,3,123,3651.8861788617887,4020.8943089430895,71,1,2.3661971830985915
3,1,2,3,158,4414.341772151899,3430.73417721519,101,1,1.9108910891089108
1,1,1,2,57,4336.6140350877195,3027.7368421052633,37,1,1.8918918918918919
2,2,3,3,134,3966.6492537313434,3290.5522388059703,80,3,2.5125000000000002
1,1,1,1,80,4100.5,2922.6375,43,1,2.2093023255813953
5,1,2,3,125,4332.744,3564.96,83,1,2.1325301204819276
4,1,2,2,103,3476.5048543689322,3317.4757281553398,78,1,2.2564102564102564
4,1,2,2,95,3404.547368421053,4014.4,70,2,1.9571428571428571
7,1,2,2,72,4441.736111111111,3178.0555555555557,63,1,2.3174603174603177
0,2,2,2,123,4309.211382113821,3480.951219512195,45,2,1.2444444444444445
9,1,2,3,63,3994.873015873016,3212.84126984127,26,5,0.57692307692307687
3,1,2,4,136,4310.0,3629.845588235294,90,1,2.5
1,1,1,2,41,3973.8536585365855,2923.5365853658536,42,1,0.76190476190476186
6,2,3,2,128,3382.3671875,4239.7265625,70,2,1.8428571428571427
6,2,3,2,91,3881.054945054945,3901.4945054945056,73,4,1.9863013698630136
6,2,3,2,119,3779.0,3266.9579831932774,66,2,1.696969696969697
5,1,1,3,93,4103.333333333333,2793.1935483870966,59,1,1.7796610169491525
7,1,1,2,83,4458.807228915663,3100.2289156626507,57,1,2.1228070175438596
2,1,2,3,89,4947.258426966292,3393.752808988764,70,2,2.0285714285714285
0,2,2,2,125,3856.128,3947.296,76,2,1.6447368421052631
8,2,2,4,140,3958.5214285714287,3599.3142857142857,91,3,2.6483516483516483
7,1,2,2,82,3905.560975609756,3192.3048780487807,59,1,3.0508474576271185
1,1,1,1,81,3982.5308641975307,2737.7901234567903,44,1,1.8181818181818181
6,1,2,2,141,3973.8439716312055,3484.482269503546,57,2,2.1228070175438596
2,1,2,3,107,4778.523364485981,3070.0186915887853,76,1,1.9078947368421053
2,2,3,3,105,4048.019047619048,3931.8571428571427,70,8,2.0285714285714285
8,1,2,4,73,4682.739726027397,3456.082191780822,55,3,2.3999999999999999
0,2,2,2,171,4119.736842105263,3523.4619883040937,50,2,2.1000000000000001
8,3,2,3,128,4161.1328125,2873.9765625,47,3,1.553191489361702
1,1,1,1,49,4141.775510204082,2733.530612244898,46,1,2.5434782608695654
9,2,2,3,89,3805.4157303370785,2948.247191011236,69,2,2.2173913043478262
0,2,2,2,145,4160.496551724138,4036.041379310345,54,3,1.4814814814814814
2,1,2,3,131,4313.229007633588,3738.5038167938933,72,1,2.3194444444444446
1,1,1,1,48,4190.625,3050.875,42,1,1.5
1,1,1,1,111,3915.900900900901,3651.873873873874,46,1,1.9130434782608696
1,1,1,2,69,4168.95652173913,3037.942028985507,43,1,1.4883720930232558
4,1,3,3,93,3628.483870967742,3572.2580645161293,69,2,2.8333333333333335
1,1,1,1,58,4173.310344827586,2869.7413793103447,42,1,0.5714285714285714
8,2,2,3,112,4412.285714285715,2948.1696428571427,47,2,2.0425531914893615
1,1,1,1,76,3937.4736842105262,3722.9210526315787,42,1,1.8809523809523809
3,1,1,4,57,4640.912280701755,2789.6666666666665,53,1,2.0754716981132075
7,1,2,2,86,4378.267441860465,3209.8953488372094,70,1,2.2285714285714286
5,1,2,3,133,4177.233082706767,3193.872180451128,80,1,2.2000000000000002
2,2,2,3,125,3781.432,3175.832,59,2,1.7457627118644068
1,1,1,2,57,4291.701754385965,3246.7719298245615,44,1,2.5681818181818183
9,1,3,3,138,3770.2028985507245,3829.18115942029,74,1,1.8378378378378379
1,1,1,1,46,3858.391304347826,2653.195652173913,42,1,1.3571428571428572
4,1,2,2,125,3208.184,3659.544,69,1,2.5362318840579712
9,1,3,2,63,3986.3333333333335,3158.4444444444443,26,3,2.0384615384615383
6,2,2,3,58,3652.2586206896553,3184.655172413793,45,3,2.1333333333333333
4,1,2,2,85,3406.835294117647,3500.247058823529,66,1,1.696969696969697
6,2,3,3,180,3912.0444444444443,3638.0777777777776,61,3,1.819672131147541
0,2,2,2,147,4425.591836734694,3684.3537414965986,50,2,1.6000000000000001
6,2,2,3,139,3312.798561151079,3751.388489208633,62,2,1.9516129032258065
